% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=718578, Tue Aug 13 15:55:33 2024
11 550 -0.016114308735092897 -0.004070836267562686 0.0034348946375506737 0.015893126226484196 0.9536017210248804 0.9643175756482252 0.9741165873874789 0.9782533367253757 0.984163145133451 0.9849042844027613 0.988354417497262 0.989127540850779 0.9915620580365844 0.9916693949261731 0.992317687905337 0.994315451822066 0.9950235868721244 0.9962341856463259 0.9970154435784506 0.9981102048751276 0.9986362078364878 0.9991000613612412 0.9995379733228444 1.0009476173121843 1.0015487342819165 1.002163338176335 1.002952133172846 1.004286348430954 1.0047269872478093 1.008621386223452 1.0096965441419539 1.01131176343717 1.0127584810912205 1.0131139300311038 1.015931187540628 1.0196451550587398 1.0224560474192916 1.0270865254501091 1.0299377611549752 1.037236859515317
12 600 -0.016114308735092897 -0.004070836267562686 0.0034348946375506737 0.015893126226484196 0.9536017210248804 0.9643175756482252 0.9741165873874789 0.9782533367253757 0.984163145133451 0.9849042844027613 0.988354417497262 0.989127540850779 0.9915620580365844 0.9916693949261731 0.992317687905337 0.994315451822066 0.9950235868721244 0.9962341856463259 0.9970154435784506 0.9981102048751276 0.9986362078364878 0.9991000613612412 0.9995379733228444 1.0009476173121843 1.0015487342819165 1.002163338176335 1.002952133172846 1.004286348430954 1.0047269872478093 1.008621386223452 1.0096965441419539 1.01131176343717 1.0127584810912205 1.0131139300311038 1.015931187540628 1.0196451550587398 1.0224560474192916 1.0270865254501091 1.0299377611549752 1.037236859515317
13 650 -0.016114308735092897 -0.004070836267562686 0.0034348946375506737 0.015893126226484196 0.9536017210248804 0.9643175756482252 0.9741165873874789 0.9782533367253757 0.984163145133451 0.9849042844027613 0.988354417497262 0.989127540850779 0.9915620580365844 0.9916693949261731 0.992317687905337 0.994315451822066 0.9950235868721244 0.9962341856463259 0.9970154435784506 0.9981102048751276 0.9986362078364878 0.9991000613612412 0.9995379733228444 1.0009476173121843 1.0015487342819165 1.002163338176335 1.002952133172846 1.004286348430954 1.0047269872478093 1.008621386223452 1.0096965441419539 1.01131176343717 1.0127584810912205 1.0131139300311038 1.015931187540628 1.0196451550587398 1.0224560474192916 1.0270865254501091 1.0299377611549752 1.037236859515317
14 700 -0.016114308735092897 -0.004070836267562686 0.0034348946375506737 0.015893126226484196 0.9536017210248804 0.9643175756482252 0.9741165873874789 0.9782533367253757 0.984163145133451 0.9849042844027613 0.988354417497262 0.989127540850779 0.9915620580365844 0.9916693949261731 0.992317687905337 0.994315451822066 0.9950235868721244 0.9962341856463259 0.9970154435784506 0.9981102048751276 0.9986362078364878 0.9991000613612412 0.9995379733228444 1.0009476173121843 1.0015487342819165 1.002163338176335 1.002952133172846 1.004286348430954 1.0047269872478093 1.008621386223452 1.0096965441419539 1.01131176343717 1.0127584810912205 1.0131139300311038 1.015931187540628 1.0196451550587398 1.0224560474192916 1.0270865254501091 1.0299377611549752 1.037236859515317
15 750 -0.016114308735092897 -0.004070836267562686 0.0034348946375506737 0.015893126226484196 0.9536017210248804 0.9643175756482252 0.9741165873874789 0.9782533367253757 0.984163145133451 0.9849042844027613 0.988354417497262 0.989127540850779 0.9915620580365844 0.9916693949261731 0.992317687905337 0.994315451822066 0.9950235868721244 0.9962341856463259 0.9970154435784506 0.9981102048751276 0.9986362078364878 0.9991000613612412 0.9995379733228444 1.0009476173121843 1.0015487342819165 1.002163338176335 1.002952133172846 1.004286348430954 1.0047269872478093 1.008621386223452 1.0096965441419539 1.01131176343717 1.0127584810912205 1.0131139300311038 1.015931187540628 1.0196451550587398 1.0224560474192916 1.0270865254501091 1.0299377611549752 1.037236859515317
16 800 -0.016114308735092897 -0.004070836267562686 0.0034348946375506737 0.015893126226484196 0.9536017210248804 0.9643175756482252 0.9741165873874789 0.9782533367253757 0.984163145133451 0.9849042844027613 0.988354417497262 0.989127540850779 0.9915620580365844 0.9916693949261731 0.992317687905337 0.994315451822066 0.9950235868721244 0.9962341856463259 0.9970154435784506 0.9981102048751276 0.9986362078364878 0.9991000613612412 0.9995379733228444 1.0009476173121843 1.0015487342819165 1.002163338176335 1.002952133172846 1.004286348430954 1.0047269872478093 1.008621386223452 1.0096965441419539 1.01131176343717 1.0127584810912205 1.0131139300311038 1.015931187540628 1.0196451550587398 1.0224560474192916 1.0270865254501091 1.0299377611549752 1.037236859515317
17 850 -0.016114308735092897 -0.004070836267562686 0.0034348946375506737 0.015893126226484196 0.9536017210248804 0.9643175756482252 0.9741165873874789 0.9782533367253757 0.984163145133451 0.9849042844027613 0.988354417497262 0.989127540850779 0.9915620580365844 0.9916693949261731 0.992317687905337 0.994315451822066 0.9950235868721244 0.9962341856463259 0.9970154435784506 0.9981102048751276 0.9986362078364878 0.9991000613612412 0.9995379733228444 1.0009476173121843 1.0015487342819165 1.002163338176335 1.002952133172846 1.004286348430954 1.0047269872478093 1.008621386223452 1.0096965441419539 1.01131176343717 1.0127584810912205 1.0131139300311038 1.015931187540628 1.0196451550587398 1.0224560474192916 1.0270865254501091 1.0299377611549752 1.037236859515317
18 900 -0.016114308735092897 -0.004070836267562686 0.0034348946375506737 0.015893126226484196 0.9536017210248804 0.9643175756482252 0.9741165873874789 0.9782533367253757 0.984163145133451 0.9849042844027613 0.988354417497262 0.989127540850779 0.9915620580365844 0.9916693949261731 0.992317687905337 0.994315451822066 0.9950235868721244 0.9962341856463259 0.9970154435784506 0.9981102048751276 0.9986362078364878 0.9991000613612412 0.9995379733228444 1.0009476173121843 1.0015487342819165 1.002163338176335 1.002952133172846 1.004286348430954 1.0047269872478093 1.008621386223452 1.0096965441419539 1.01131176343717 1.0127584810912205 1.0131139300311038 1.015931187540628 1.0196451550587398 1.0224560474192916 1.0270865254501091 1.0299377611549752 1.037236859515317
19 950 -0.016114308735092897 -0.004070836267562686 0.0034348946375506737 0.015893126226484196 0.9536017210248804 0.9643175756482252 0.9741165873874789 0.9782533367253757 0.984163145133451 0.9849042844027613 0.988354417497262 0.989127540850779 0.9915620580365844 0.9916693949261731 0.992317687905337 0.994315451822066 0.9950235868721244 0.9962341856463259 0.9970154435784506 0.9981102048751276 0.9986362078364878 0.9991000613612412 0.9995379733228444 1.0009476173121843 1.0015487342819165 1.002163338176335 1.002952133172846 1.004286348430954 1.0047269872478093 1.008621386223452 1.0096965441419539 1.01131176343717 1.0127584810912205 1.0131139300311038 1.015931187540628 1.0196451550587398 1.0224560474192916 1.0270865254501091 1.0299377611549752 1.037236859515317
20 1000 -0.016114308735092897 -0.004070836267562686 0.0034348946375506737 0.015893126226484196 0.9536017210248804 0.9643175756482252 0.9741165873874789 0.9782533367253757 0.984163145133451 0.9849042844027613 0.988354417497262 0.989127540850779 0.9915620580365844 0.9916693949261731 0.992317687905337 0.994315451822066 0.9950235868721244 0.9962341856463259 0.9970154435784506 0.9981102048751276 0.9986362078364878 0.9991000613612412 0.9995379733228444 1.0009476173121843 1.0015487342819165 1.002163338176335 1.002952133172846 1.004286348430954 1.0047269872478093 1.008621386223452 1.0096965441419539 1.01131176343717 1.0127584810912205 1.0131139300311038 1.015931187540628 1.0196451550587398 1.0224560474192916 1.0270865254501091 1.0299377611549752 1.037236859515317
21 1050 -0.016114308735092897 -0.004070836267562686 0.0034348946375506737 0.015893126226484196 0.9536017210248804 0.9643175756482252 0.9741165873874789 0.9782533367253757 0.984163145133451 0.9849042844027613 0.988354417497262 0.989127540850779 0.9915620580365844 0.9916693949261731 0.992317687905337 0.994315451822066 0.9950235868721244 0.9962341856463259 0.9970154435784506 0.9981102048751276 0.9986362078364878 0.9991000613612412 0.9995379733228444 1.0009476173121843 1.0015487342819165 1.002163338176335 1.002952133172846 1.004286348430954 1.0047269872478093 1.008621386223452 1.0096965441419539 1.01131176343717 1.0127584810912205 1.0131139300311038 1.015931187540628 1.0196451550587398 1.0224560474192916 1.0270865254501091 1.0299377611549752 1.037236859515317
